iter	Passed	Remaining
4784	42554	10805
4785	42564	10796
4786	42571	10787
4787	42581	10778
4788	42588	10769
4789	42598	10760
4790	42605	10751
4791	42616	10743
4792	42625	10734
4793	42634	10725
4794	42642	10716
4795	42651	10707
4796	42661	10698
4797	42668	10689
4798	42678	10680
4799	42684	10671
4800	42693	10662
4801	42701	10653
4802	42712	10644
4803	42719	10635
4804	42721	10624
4805	42730	10616
4806	42737	10606
4807	42747	10598
4808	42754	10588
4809	42766	10580
4810	42776	10571
4811	42784	10562
4812	42794	10554
4813	42801	10544
4814	42811	10536
4815	42818	10526
4816	42828	10518
4817	42835	10508
4818	42845	10500
4819	42853	10491
4820	42862	10482
4821	42869	10472
4822	42879	10464
4823	42885	10454
4824	42896	10446
4825	42902	10436
4826	42913	10428
4827	42921	10419
4828	42930	10410
4829	42939	10401
4830	42946	10392
4831	42956	10383
4832	42964	10374
4833	42973	10365
4834	42981	10356
4835	42992	10347
4836	42999	10338
4837	43008	10329
4838	43016	10320
4839	43027	10312
4840	43034	10303
4841	43044	10294
4842	43050	10284
4843	43061	10276
4844	43068	10267
4845	43077	10258
4846	43085	10249
4847	43094	10240
4848	43102	10231
4849	43111	10222
4850	43119	10213
4851	43128	10204
4852	43136	10195
4853	43145	10186
4854	43153	10177
4855	43161	10168
4856	43172	10159
4857	43180	10150
4858	43191	10142
4859	43198	10132
4860	43208	10124
4861	43215	10114
4862	43225	10106
4863	43231	10096
4864	43240	10088
4865	43247	10078
4866	43257	10069
4867	43264	10060
4868	43274	10052
4869	43281	10042
4870	43291	10034
4871	43299	10024
4872	43308	10016
4873	43318	10007
4874	43326	9998
4875	43334	9989
4876	43343	9980
4877	43350	9971
4878	43358	9962
4879	43366	9953
4880	43374	9943
4881	43383	9935
4882	43392	9926
4883	43400	9917
4884	43408	9907
4885	43418	9899
4886	43427	9890
4887	43439	9882
4888	43447	9873
4889	43457	9864
4890	43466	9855
4891	43474	9846
4892	43482	9837
4893	43490	9828
4894	43501	9820
4895	43508	9810
4896	43518	9802
4897	43525	9792
4898	43536	9784
4899	43542	9774
4900	43552	9766
4901	43559	9756
4902	43570	9748
4903	43576	9739
4904	43587	9730
4905	43594	9721
4906	43598	9711
4907	43606	9702
4908	43616	9693
4909	43623	9684
4910	43633	9675
4911	43639	9666
4912	43648	9657
4913	43656	9648
4914	43665	9639
4915	43673	9630
4916	43684	9621
4917	43691	9612
4918	43701	9603
4919	43704	9593
4920	43712	9584
4921	43721	9575
4922	43731	9567
4923	43737	9557
4924	43748	9549
4925	43755	9539
4926	43766	9531
4927	43773	9522
4928	43775	9511
4929	43784	9503
4930	43792	9493
4931	43801	9485
4932	43810	9476
4933	43818	9467
4934	43826	9457
4935	43835	9449
4936	43844	9440
4937	43852	9431
4938	43862	9422
4939	43870	9413
4940	43878	9404
4941	43885	9395
4942	43893	9386
4943	43903	9377
4944	43906	9367
4945	43916	9358
4946	43924	9349
4947	43933	9340
4948	43942	9331
4949	43949	9322
4950	43959	9313
4951	43966	9304
4952	43975	9295
4953	43984	9286
4954	43993	9278
4955	44000	9268
4956	44008	9259
4957	44018	9251
4958	44027	9242
4959	44035	9233
4960	44044	9224
4961	44052	9215
4962	44062	9206
4963	44069	9197
4964	44079	9188
4965	44085	9179
4966	44095	9170
4967	44103	9161
4968	44113	9152
4969	44120	9143
4970	44130	9135
4971	44138	9126
4972	44147	9117
4973	44157	9108
4974	44165	9099
4975	44174	9090
4976	44183	9081
4977	44194	9073
4978	44200	9063
4979	44210	9055
4980	44216	9045
4981	44226	9037
4982	44233	9027
4983	44243	9019
4984	44250	9009
4985	44261	9001
4986	44268	8992
4987	44278	8983
4988	44287	8974
4989	44295	8965
4990	44303	8956
4991	44311	8947
4992	44319	8938
4993	44327	8929
4994	44336	8920
4995	44345	8911
4996	44354	8902
4997	44357	8892
4998	44364	8883
4999	44374	8874
5000	44379	8865
5001	44388	8856
5002	44395	8847
5003	44405	8838
5004	44413	8829
5005	44424	8820
5006	44431	8811
5007	44440	8802
5008	44448	8793
5009	44457	8784
5010	44463	8775
5011	44473	8766
5012	44480	8757
5013	44490	8748
5014	44497	8739
5015	44506	8731
5016	44515	8722
5017	44524	8713
5018	44534	8704
5019	44542	8695
5020	44551	8686
5021	44560	8677
5022	44569	8669
5023	44577	8659
5024	44587	8651
5025	44595	8642
5026	44606	8633
5027	44613	8624
5028	44623	8615
5029	44632	8607
5030	44640	8598
5031	44649	8589
5032	44656	8580
5033	44663	8570
5034	44672	8561
5035	44678	8552
5036	44688	8543
5037	44695	8534
5038	44704	8525
5039	44711	8516
5040	44722	8508
5041	44730	8499
5042	44739	8490
5043	44748	8481
5044	44756	8472
5045	44764	8463
5046	44772	8454
5047	44779	8444
5048	44788	8436
5049	44800	8427
5050	44807	8418
5051	44817	8409
5052	44824	8400
5053	44834	8392
5054	44841	8382
5055	44851	8374
5056	44856	8364
5057	44867	8356
5058	44875	8347
5059	44885	8338
5060	44891	8329
5061	44901	8320
5062	44907	8310
5063	44917	8302
5064	44924	8293
5065	44933	8284
5066	44940	8275
5067	44950	8266
5068	44957	8257
5069	44967	8248
5070	44974	8239
5071	44983	8230
5072	44990	8221
5073	45001	8212
5074	45008	8203
5075	45018	8194
5076	45025	8185
5077	45035	8176
5078	45042	8167
5079	45051	8158
5080	45059	8149
5081	45068	8141
5082	45078	8132
5083	45086	8123
5084	45095	8114
5085	45103	8105
5086	45112	8096
5087	45120	8087
5088	45131	8079
5089	45139	8070
5090	45149	8061
5091	45156	8052
5092	45159	8042
5093	45167	8033
5094	45175	8024
5095	45183	8015
5096	45191	8006
5097	45199	7997
5098	45208	7988
5099	45216	7979
5100	45225	7970
5101	45233	7961
5102	45242	7952
5103	45250	7943
5104	45261	7935
5105	45269	7926
5106	45278	7917
5107	45285	7908
5108	45296	7899
5109	45303	7890
5110	45313	7881
5111	45320	7872
5112	45330	7863
5113	45337	7854
5114	45346	7845
5115	45353	7836
5116	45363	7827
5117	45369	7818
5118	45380	7810
5119	45388	7801
5120	45397	7792
5121	45404	7783
5122	45413	7774
5123	45424	7765
5124	45431	7756
5125	45440	7747
5126	45448	7738
5127	45458	7730
5128	45464	7720
5129	45474	7711
5130	45482	7703
5131	45493	7694
5132	45499	7685
5133	45510	7676
5134	45517	7667
5135	45527	7658
5136	45534	7649
5137	45544	7640
5138	45551	7631
5139	45561	7623
5140	45568	7613
5141	45578	7605
5142	45589	7596
5143	45598	7587
5144	45609	7579
5145	45630	7572
5146	45638	7563
5147	45668	7558
5148	45700	7553
5149	45728	7547
5150	45743	7539
5151	45761	7532
5152	45776	7524
5153	45785	7515
5154	45793	7506
5155	45801	7497
5156	45810	7488
5157	45820	7479
5158	45827	7470
5159	45837	7461
5160	45844	7452
5161	45855	7444
5162	45861	7434
5163	45871	7426
5164	45878	7416
5165	45888	7408
5166	45895	7399
5167	45905	7390
5168	45911	7381
5169	45922	7372
5170	45929	7363
5171	45939	7354
5172	45944	7345
5173	45953	7336
5174	45961	7327
5175	45970	7318
5176	45977	7309
5177	45988	7300
5178	45995	7291
5179	46005	7282
5180	46015	7273
5181	46023	7264
5182	46031	7255
5183	46040	7247
5184	46050	7238
5185	46057	7229
5186	46066	7220
5187	46074	7211
5188	46083	7202
5189	46091	7193
5190	46101	7184
5191	46108	7175
5192	46117	7166
5193	46124	7157
5194	46134	7148
5195	46141	7139
5196	46151	7131
5197	46159	7121
5198	46168	7113
5199	46170	7103
5200	46179	7094
5201	46187	7085
5202	46196	7076
5203	46205	7067
5204	46214	7058
5205	46221	7049
5206	46231	7040
5207	46238	7031
5208	46247	7022
5209	46255	7013
5210	46266	7005
5211	46273	6996
5212	46283	6987
5213	46290	6978
5214	46300	6969
5215	46307	6960
5216	46318	6951
5217	46327	6942
5218	46335	6933
5219	46343	6924
5220	46352	6915
5221	46361	6907
5222	46368	6897
5223	46379	6889
5224	46388	6880
5225	46399	6871
5226	46405	6862
5227	46415	6854
5228	46422	6844
5229	46431	6836
5230	46439	6826
5231	46449	6818
5232	46455	6809
5233	46465	6800
5234	46472	6791
5235	46482	6782
5236	46489	6773
5237	46499	6764
5238	46506	6755
5239	46515	6746
5240	46522	6737
5241	46531	6728
5242	46541	6719
5243	46549	6710
5244	46557	6701
5245	46566	6692
5246	46574	6684
5247	46583	6675
5248	46593	6666
5249	46601	6657
5250	46611	6648
5251	46618	6639
5252	46627	6630
5253	46634	6621
5254	46644	6612
5255	46651	6603
5256	46662	6595
5257	46669	6585
5258	46679	6577
5259	46686	6568
5260	46696	6559
5261	46703	6550
5262	46713	6541
5263	46721	6532
5264	46730	6523
5265	46742	6515
5266	46749	6505
5267	46757	6497
5268	46765	6488
5269	46774	6479
5270	46781	6470
5271	46790	6461
5272	46798	6452
5273	46809	6443
5274	46816	6434
5275	46826	6425
5276	46833	6416
5277	46843	6407
5278	46850	6398
5279	46860	6390
5280	46867	6380
5281	46870	6371
5282	46878	6362
5283	46886	6353
5284	46894	6344
5285	46903	6335
5286	46910	6326
5287	46919	6317
5288	46927	6308
5289	46934	6299
5290	46944	6290
5291	46953	6281
5292	46960	6272
5293	46969	6263
5294	46977	6254
5295	46987	6246
5296	46994	6237
5297	47004	6228
5298	47011	6219
5299	47020	6210
5300	47022	6200
5301	47029	6191
5302	47039	6182
5303	47046	6173
5304	47057	6164
5305	47063	6155
5306	47073	6146
5307	47080	6137
5308	47090	6129
5309	47097	6119
5310	47107	6111
5311	47113	6102
5312	47123	6093
5313	47129	6084
5314	47139	6075
5315	47146	6066
5316	47156	6057
5317	47163	6048
5318	47173	6039
5319	47180	6030
5320	47189	6021
5321	47196	6012
5322	47206	6003
5323	47214	5994
5324	47223	5986
5325	47231	5977
5326	47239	5968
5327	47247	5959
5328	47250	5949
5329	47257	5940
5330	47267	5931
5331	47274	5922
5332	47284	5913
5333	47291	5904
5334	47301	5896
5335	47308	5886
5336	47313	5877
5337	47322	5868
5338	47332	5860
5339	47340	5851
5340	47349	5842
5341	47357	5833
5342	47367	5824
5343	47374	5815
5344	47385	5806
5345	47396	5798
5346	47406	5789
5347	47415	5780
5348	47422	5771
5349	47433	5762
5350	47440	5753
5351	47449	5745
5352	47456	5735
5353	47465	5727
5354	47472	5717
5355	47482	5709
5356	47490	5700
5357	47500	5691
5358	47507	5682
5359	47513	5673
5360	47521	5664
5361	47532	5655
5362	47539	5646
5363	47549	5637
5364	47556	5628
5365	47566	5620
5366	47573	5610
5367	47582	5602
5368	47589	5593
5369	47599	5584
5370	47606	5575
5371	47616	5566
5372	47623	5557
5373	47633	5548
5374	47639	5539
5375	47649	5530
5376	47656	5521
5377	47666	5512
5378	47674	5503
5379	47683	5495
5380	47691	5486
5381	47700	5477
5382	47707	5468
5383	47714	5459
5384	47720	5450
5385	47730	5441
5386	47737	5432
5387	47747	5423
5388	47754	5414
5389	47764	5405
5390	47771	5396
5391	47781	5387
5392	47787	5378
5393	47797	5369
5394	47804	5360
5395	47814	5352
5396	47820	5342
5397	47830	5334
5398	47837	5325
5399	47847	5316
5400	47853	5307
5401	47863	5298
5402	47870	5289
5403	47879	5280
5404	47886	5271
5405	47896	5262
5406	47903	5253
5407	47912	5244
5408	47919	5235
5409	47929	5227
5410	47936	5217
5411	47946	5209
5412	47952	5200
5413	47962	5191
5414	47968	5182
5415	47979	5173
5416	47982	5164
5417	47989	5155
5418	47998	5146
5419	48008	5137
5420	48015	5128
5421	48026	5119
5422	48033	5110
5423	48043	5101
5424	48046	5092
5425	48055	5083
5426	48062	5074
5427	48072	5065
5428	48081	5056
5429	48089	5048
5430	48098	5039
5431	48107	5030
5432	48110	5020
5433	48117	5011
5434	48126	5003
5435	48128	4993
5436	48137	4984
5437	48145	4975
5438	48154	4966
5439	48162	4957
5440	48171	4949
5441	48178	4940
5442	48189	4931
5443	48196	4922
5444	48206	4913
5445	48213	4904
5446	48223	4895
5447	48230	4886
5448	48240	4878
5449	48242	4868
5450	48249	4859
5451	48258	4850
5452	48265	4841
5453	48275	4832
5454	48282	4823
5455	48292	4815
5456	48299	4806
5457	48308	4797
5458	48316	4788
5459	48325	4779
5460	48333	4770
5461	48341	4761
5462	48350	4752
5463	48358	4743
5464	48367	4735
5465	48375	4726
5466	48383	4717
5467	48391	4708
5468	48401	4699
5469	48409	4690
5470	48419	4681
5471	48426	4672
5472	48436	4663
5473	48443	4654
5474	48453	4646
5475	48455	4636
5476	48464	4627
5477	48473	4619
5478	48481	4610
5479	48491	4601
5480	48499	4592
5481	48507	4583
5482	48516	4574
5483	48524	4565
5484	48534	4557
5485	48544	4548
5486	48555	4539
5487	48563	4530
5488	48571	4521
5489	48578	4512
5490	48587	4503
5491	48594	4494
5492	48603	4486
5493	48611	4477
5494	48621	4468
5495	48630	4459
5496	48633	4450
5497	48635	4440
5498	48642	4431
5499	48651	4422
5500	48658	4413
5501	48666	4404
5502	48673	4395
5503	48683	4387
5504	48689	4378
5505	48699	4369
5506	48706	4360
5507	48716	4351
5508	48723	4342
5509	48733	4333
5510	48739	4324
5511	48750	4316
5512	48757	4307
5513	48767	4298
5514	48774	4289
5515	48783	4280
5516	48790	4271
5517	48800	4262
5518	48802	4253
5519	48811	4244
5520	48819	4235
5521	48827	4226
5522	48836	4217
5523	48846	4209
5524	48853	4200
5525	48864	4191
5526	48871	4182
5527	48881	4173
5528	48888	4164
5529	48898	4155
5530	48905	4146
5531	48915	4138
5532	48922	4129
5533	48928	4120
5534	48935	4111
5535	48944	4102
5536	48951	4093
5537	48961	4084
5538	48968	4075
5539	48978	4066
5540	48985	4057
5541	48996	4049
5542	49003	4040
5543	49013	4031
5544	49020	4022
5545	49029	4013
5546	49036	4004
5547	49046	3995
5548	49053	3986
5549	49065	3978
5550	49076	3969
5551	49084	3960
5552	49094	3951
5553	49101	3942
5554	49110	3934
5555	49118	3925
5556	49128	3916
5557	49135	3907
5558	49146	3898
5559	49153	3889
5560	49163	3881
5561	49169	3872
5562	49179	3863
5563	49189	3854
5564	49197	3845
5565	49205	3836
5566	49214	3827
5567	49222	3818
5568	49230	3810
5569	49240	3801
5570	49248	3792
5571	49256	3783
5572	49265	3774
5573	49274	3765
5574	49282	3756
5575	49292	3748
5576	49299	3739
5577	49308	3730
5578	49314	3721
5579	49325	3712
5580	49331	3703
5581	49341	3694
5582	49348	3685
5583	49358	3677
5584	49365	3668
5585	49375	3659
5586	49381	3650
5587	49384	3641
5588	49393	3632
5589	49400	3623
5590	49410	3614
5591	49418	3605
5592	49426	3596
5593	49433	3587
5594	49443	3578
5595	49452	3570
5596	49460	3561
5597	49467	3552
5598	49475	3543
5599	49482	3534
5600	49492	3525
5601	49501	3516
5602	49509	3507
5603	49519	3499
5604	49526	3490
5605	49534	3481
5606	49542	3472
5607	49552	3463
5608	49559	3454
5609	49567	3445
5610	49575	3437
5611	49586	3428
5612	49593	3419
5613	49603	3410
5614	49610	3401
5615	49613	3392
5616	49624	3383
5617	49633	3374
5618	49641	3365
5619	49649	3357
5620	49657	3348
5621	49667	3339
5622	49675	3330
5623	49685	3321
5624	49693	3312
5625	49704	3304
5626	49711	3295
5627	49722	3286
5628	49729	3277
5629	49739	3268
5630	49747	3259
5631	49755	3251
5632	49764	3242
5633	49767	3233
5634	49774	3224
5635	49784	3215
5636	49792	3206
5637	49802	3197
5638	49809	3188
5639	49819	3179
5640	49827	3171
5641	49836	3162
5642	49844	3153
5643	49854	3144
5644	49863	3135
5645	49871	3126
5646	49881	3118
5647	49889	3109
5648	49899	3100
5649	49907	3091
5650	49917	3082
5651	49923	3073
5652	49932	3065
5653	49938	3056
5654	49948	3047
5655	49955	3038
5656	49965	3029
5657	49972	3020
5658	49982	3011
5659	49989	3002
5660	49999	2994
5661	50001	2984
5662	50008	2975
5663	50018	2967
5664	50026	2958
5665	50035	2949
5666	50042	2940
5667	50051	2931
5668	50058	2922
5669	50067	2913
5670	50073	2904
5671	50083	2896
5672	50085	2887
5673	50094	2878
5674	50101	2869
5675	50108	2860
5676	50116	2851
5677	50123	2842
5678	50132	2833
5679	50142	2824
5680	50150	2816
5681	50158	2807
5682	50166	2798
5683	50174	2789
5684	50182	2780
5685	50189	2771
5686	50198	2762
5687	50205	2753
5688	50212	2744
5689	50219	2736
5690	50231	2727
5691	50242	2718
5692	50254	2710
5693	50262	2701
5694	50269	2692
5695	50279	2683
5696	50286	2674
5697	50294	2665
5698	50302	2656
5699	50310	2647
5700	50317	2638
5701	50327	2630
5702	50335	2621
5703	50346	2612
5704	50352	2603
5705	50362	2594
5706	50368	2585
5707	50379	2577
5708	50385	2568
5709	50394	2559
5710	50401	2550
5711	50409	2541
5712	50415	2532
5713	50424	2523
5714	50432	2515
5715	50442	2506
5716	50450	2497
5717	50460	2488
5718	50467	2479
5719	50476	2470
5720	50483	2461
5721	50492	2453
5722	50499	2444
5723	50508	2435
5724	50515	2426
5725	50523	2417
5726	50530	2408
5727	50539	2399
5728	50547	2391
5729	50557	2382
5730	50565	2373
5731	50574	2364
5732	50581	2355
5733	50590	2346
5734	50596	2337
5735	50604	2329
5736	50611	2320
5737	50620	2311
5738	50628	2302
5739	50637	2293
5740	50645	2284
5741	50654	2276
5742	50661	2267
5743	50670	2258
5744	50678	2249
5745	50687	2240
5746	50694	2231
5747	50705	2222
5748	50712	2214
5749	50722	2205
5750	50729	2196
5751	50738	2187
5752	50746	2178
5753	50757	2170
5754	50763	2161
5755	50774	2152
5756	50781	2143
5757	50789	2134
5758	50796	2125
5759	50805	2116
5760	50812	2107
5761	50822	2099
5762	50829	2090
5763	50840	2081
5764	50847	2072
5765	50857	2063
5766	50866	2055
5767	50875	2046
5768	50883	2037
5769	50890	2028
5770	50897	2019
5771	50905	2010
5772	50912	2001
5773	50922	1993
5774	50929	1984
5775	50939	1975
5776	50946	1966
5777	50955	1957
5778	50962	1948
5779	50972	1940
5780	50981	1931
5781	50988	1922
5782	50993	1913
5783	51002	1904
5784	51009	1895
5785	51018	1886
5786	51025	1878
5787	51034	1869
5788	51041	1860
5789	51050	1851
5790	51052	1842
5791	51059	1833
5792	51070	1824
5793	51077	1816
5794	51086	1807
5795	51093	1798
5796	51100	1789
5797	51107	1780
5798	51117	1771
5799	51125	1762
5800	51135	1754
5801	51142	1745
5802	51152	1736
5803	51158	1727
5804	51168	1718
5805	51174	1709
5806	51183	1701
5807	51190	1692
5808	51198	1683
5809	51205	1674
5810	51216	1665
5811	51224	1656
5812	51234	1648
5813	51241	1639
5814	51252	1630
5815	51261	1621
5816	51269	1612
5817	51277	1604
5818	51284	1595
5819	51286	1586
5820	51293	1577
5821	51301	1568
5822	51310	1559
5823	51319	1550
5824	51328	1542
5825	51336	1533
5826	51347	1524
5827	51355	1515
5828	51365	1506
5829	51371	1497
5830	51380	1489
5831	51387	1480
5832	51394	1471
5833	51401	1462
5834	51409	1453
5835	51417	1444
5836	51425	1436
5837	51433	1427
5838	51441	1418
5839	51451	1409
5840	51459	1400
5841	51468	1391
5842	51476	1383
5843	51485	1374
5844	51493	1365
5845	51501	1356
5846	51511	1347
5847	51518	1339
5848	51528	1330
5849	51534	1321
5850	51544	1312
5851	51552	1303
5852	51562	1295
5853	51569	1286
5854	51578	1277
5855	51586	1268
5856	51594	1259
5857	51601	1250
5858	51611	1242
5859	51617	1233
5860	51625	1224
5861	51633	1215
5862	51641	1206
5863	51649	1197
5864	51658	1189
5865	51666	1180
5866	51676	1171
5867	51682	1162
5868	51690	1153
5869	51697	1144
5870	51705	1136
5871	51713	1127
5872	51723	1118
5873	51731	1109
5874	51739	1100
5875	51747	1092
5876	51756	1083
5877	51759	1074
5878	51766	1065
5879	51775	1056
5880	51782	1047
5881	51790	1038
5882	51797	1030
5883	51799	1021
5884	51808	1012
5885	51810	1003
5886	51817	994
5887	51827	985
5888	51835	977
5889	51843	968
5890	51853	959
5891	51861	950
5892	51869	941
5893	51876	932
5894	51878	924
5895	51885	915
5896	51893	906
5897	51899	897
5898	51909	888
5899	51912	879
5900	51921	871
5901	51930	862
5902	51941	853
5903	51948	844
5904	51958	835
5905	51965	827
5906	51974	818
5907	51981	809
5908	51988	800
5909	51995	791
5910	52005	783
5911	52012	774
5912	52023	765
5913	52026	756
5914	52035	747
5915	52043	738
5916	52052	730
5917	52060	721
5918	52069	712
5919	52076	703
5920	52084	694
5921	52091	686
5922	52093	677
5923	52102	668
5924	52110	659
5925	52120	650
5926	52126	642
5927	52137	633
5928	52144	624
5929	52154	615
5930	52162	606
5931	52171	598
5932	52180	589
5933	52188	580
5934	52194	571
5935	52204	562
5936	52211	554
5937	52222	545
5938	52229	536
5939	52239	527
5940	52246	518
5941	52255	510
5942	52264	501
5943	52272	492
5944	52278	483
5945	52287	474
5946	52294	466
5947	52303	457
5948	52310	448
5949	52321	439
5950	52330	430
5951	52339	422
5952	52351	413
5953	52358	404
5954	52367	395
5955	52375	386
5956	52383	378
5957	52390	369
5958	52399	360
5959	52406	351
5960	52417	342
5961	52423	334
5962	52433	325
5963	52440	316
5964	52450	307
5965	52457	298
5966	52466	290
5967	52473	281
5968	52481	272
5969	52488	263
5970	52496	254
5971	52505	246
5972	52515	237
5973	52522	228
5974	52528	219
5975	52536	210
5976	52545	202
5977	52553	193
5978	52557	184
5979	52566	175
5980	52573	167
5981	52582	158
5982	52588	149
5983	52598	140
5984	52606	131
5985	52617	123
5986	52623	114
5987	52634	105
5988	52641	96
5989	52650	87
5990	52658	79
5991	52667	70
5992	52674	61
5993	52682	52
5994	52688	43
5995	52698	35
5996	52705	26
5997	52717	17
5998	52726	8
5999	52734	0
